"Name","CD2 - vax"
"Title","Feedback on tecch policy"
"Date","October 13, 2023 at 05:50 PM (GMT)"
"Duration","70:10:54"
"Participants","300"
"Participant Limit","300"
"Total Screener Polls","10"
"Total Conversation Questions","28"


"Question ID","Question Type","Question","Responses","All(300)","Religious (172)","Not religious (128)","White (217)","Not white (83)","Under 34 (89)","33-54 (112)","55+ (99)","Support initial policy (245)","Unsure on initial policy (28)","Don't support initial policy (17)","Flipped to yes (17)","Unsure or dont support initial policy (45)","O2: Asian (16)","O2: Black (34)","O2: Hispanic (18)","O2: White (217)","O2: Mixed (12)","O2: Other (3)","O3: Male (157)","O3: Female (137)","O3: Other (5)","O3: Prefer not to say (1)","O4: Christian - Protestant (90)","O4: Christian - Catholic (49)","O4: Christian - Mormon (3)","O4: Jewish (4)","O4: Muslim (3)","O4: Hindu (2)","O4: Other (21)","O4: None - I do not identify with any religious group or faith (128)","O5: Democrat (99)","O5: Republican (86)","O5: Independant (112)","O5: Other (3)","O6: No formal education (0)","O6: Elementary school (0)","O6: Middle school (2)","O6: High school or GED (113)","O6: College / Bachelors degree (140)","O6: Masters/ PhD or equivalent (45)","O7: A lot (145)","O7: A little (153)","O7: Nothing at all (2)","O8: Almost every day (30)","O8: Once or twice a week (77)","O8: Once or twice a month (59)","O8: Only once or twice ever (71)","O8: Never (62)","O8: Do not know what an AI assistant is (1)","O9: Yes, the public should help to decide how AI assistants answer difficult questions (227)","O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (73)","O10: More excited than concerned (73)","O10: Equally concerned and excited (138)","O10: More concerned than excited (89)"
"ac5d9752-17f7-4e7a-a049-875d7ca82813","Ask Opinion","What concerns you about this section of policy on Addressing Conflicting Vaccine Information and what changes would you make?","","it shouldnt be addressed by AI","Negative","51%","54%","48%","52%","47%","51%","48%","56%","48%","58%","81%","81%","67%","56%","48%","31%","52%","55%","33%","47%","55%","60%","0%","54%","48%","0%","50%","100%","100%","65%","48%","52%","52%","50%","50%"," - "," - ","50%","47%","52%","59%","51%","51%","0%","56%","50%","47%","51%","55%","0%","50%","55%","44%","50%","58%","33-54, Don't support initial policy, Flipped to yes, Not religious, O10: More concerned than excited, O2: White, O3: Male, O4: None - I do not identify with any religious group or faith, O5: Republican, O6: College / Bachelors degree, O7: A little, O8: Once or twice a month, O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Unsure or dont support initial policy, White","","776d60b6-30d2-48fd-979c-a84eaa03e3d9"
"ac5d9752-17f7-4e7a-a049-875d7ca82813","Ask Opinion","What concerns you about this section of policy on Addressing Conflicting Vaccine Information and what changes would you make?","","I would make no changes to this section.","Neutral","51%","45%","59%","49%","57%","61%","51%","41%","54%","38%","25%","25%","33%","56%","61%","54%","49%","64%","0%","49%","52%","80%","100%","41%","54%","67%","50%","0%","0%","47%","59%","58%","41%","54%","0%"," - "," - ","50%","56%","51%","39%","45%","56%","100%","56%","38%","51%","57%","59%","100%","51%","50%","53%","50%","52%","33-54, Not religious, O10: More excited than concerned, O2: White, O3: Female, O4: None - I do not identify with any religious group or faith, O5: Democrat, O6: High school or GED, O7: A little, O8: Never, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Support initial policy, White","","3ecacc3f-5c78-4870-9be2-42659c5b8cba"
"ac5d9752-17f7-4e7a-a049-875d7ca82813","Ask Opinion","What concerns you about this section of policy on Addressing Conflicting Vaccine Information and what changes would you make?","","I think this is all pretty good. ","Positive","51%","46%","57%","48%","59%","59%","55%","38%","55%","35%","19%","19%","29%","63%","55%","69%","48%","64%","33%","55%","45%","60%","100%","41%","56%","67%","100%","0%","0%","47%","57%","49%","46%","56%","50%"," - "," - ","50%","53%","53%","37%","48%","53%","100%","56%","43%","62%","46%","52%","100%","52%","45%","51%","54%","45%","33-54, Not religious, O10: More excited than concerned, O2: White, O3: Male, O4: None - I do not identify with any religious group or faith, O5: Democrat, O6: High school or GED, O7: A lot, O8: Only once or twice ever, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Support initial policy, White","","0e6734c0-674a-42e3-ac52-5a9a3fd299ec"
"ac5d9752-17f7-4e7a-a049-875d7ca82813","Ask Opinion","What concerns you about this section of policy on Addressing Conflicting Vaccine Information and what changes would you make?","","I would not change anything about this","Positive","51%","45%","58%","49%","55%","59%","52%","41%","54%","38%","25%","25%","33%","56%","58%","54%","49%","64%","0%","50%","50%","80%","100%","41%","54%","67%","50%","0%","0%","47%","58%","58%","41%","53%","0%"," - "," - ","50%","55%","51%","39%","45%","56%","100%","56%","38%","55%","52%","59%","100%","51%","48%","51%","50%","52%","Not religious, O10: More concerned than excited, O2: White, O3: Female, O4: None - I do not identify with any religious group or faith, O5: Republican, O6: College / Bachelors degree, O7: A little, O8: Once or twice a week, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Support initial policy, Under 34, White","","f826656f-fbb6-4ef3-80a6-e02abfa313ab"
"ac5d9752-17f7-4e7a-a049-875d7ca82813","Ask Opinion","What concerns you about this section of policy on Addressing Conflicting Vaccine Information and what changes would you make?","","Nothing this is well written, I'd make no changes","Neutral","50%","45%","57%","49%","55%","60%","50%","41%","53%","38%","25%","25%","33%","56%","58%","54%","49%","64%","0%","49%","51%","80%","100%","41%","54%","67%","50%","0%","0%","47%","57%","58%","41%","52%","0%"," - "," - ","50%","55%","50%","39%","44%","56%","100%","56%","38%","51%","54%","59%","100%","51%","48%","51%","50%","51%","33-54, O10: More excited than concerned, O2: White, O3: Female, O4: Christian - Protestant, O5: Republican, O6: College / Bachelors degree, O7: A lot, O8: Once or twice a month, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy, White","","55092325-eb75-4a77-a5cb-a4b7482b6b14"
"ac5d9752-17f7-4e7a-a049-875d7ca82813","Ask Opinion","What concerns you about this section of policy on Addressing Conflicting Vaccine Information and what changes would you make?","","Consensus doesn't mean anything because they can all benwrong together and there is always disagreement. ","Negative","50%","53%","47%","52%","45%","40%","49%","62%","48%","62%","63%","63%","62%","56%","48%","15%","52%","55%","33%","47%","56%","20%","0%","59%","44%","0%","0%","100%","100%","53%","47%","45%","53%","53%","50%"," - "," - ","50%","45%","51%","63%","53%","48%","50%","52%","49%","51%","54%","48%","0%","50%","50%","50%","50%","52%","33-54, Don't support initial policy, Flipped to yes, Not religious, O10: More concerned than excited, O2: White, O3: Male, O4: None - I do not identify with any religious group or faith, O5: Independant, O6: College / Bachelors degree, O7: A little, O8: Only once or twice ever, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Unsure or dont support initial policy, White","","e2e97ebb-dd28-460c-a5b9-e1c90d1adf4d"
"ac5d9752-17f7-4e7a-a049-875d7ca82813","Ask Opinion","What concerns you about this section of policy on Addressing Conflicting Vaccine Information and what changes would you make?","","It's too ambiguous ","Negative","50%","56%","43%","52%","45%","42%","48%","61%","47%","73%","69%","69%","71%","44%","48%","23%","52%","55%","67%","45%","57%","60%","0%","59%","48%","33%","0%","100%","100%","59%","43%","48%","58%","46%","50%"," - "," - ","50%","48%","49%","63%","54%","48%","0%","56%","51%","38%","51%","59%","0%","50%","53%","49%","49%","54%","33-54, Not white, O10: More excited than concerned, O2: Mixed, O3: Male, O4: Christian - Catholic, O5: Republican, O6: High school or GED, O7: A little, O8: Never, O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Religious, Support initial policy","","5c88dcdb-9fa0-4ef7-afc0-f1f15dab3165"
"ac5d9752-17f7-4e7a-a049-875d7ca82813","Ask Opinion","What concerns you about this section of policy on Addressing Conflicting Vaccine Information and what changes would you make?","","I would not make any changes to this section.","Negative","50%","45%","57%","49%","55%","59%","52%","40%","53%","38%","25%","25%","33%","56%","58%","54%","49%","64%","0%","49%","50%","80%","100%","41%","54%","67%","50%","0%","0%","47%","57%","57%","40%","54%","0%"," - "," - ","50%","55%","50%","39%","45%","55%","100%","56%","38%","53%","54%","59%","0%","50%","50%","54%","48%","51%","33-54, Not white, O10: More excited than concerned, O2: Hispanic, O3: Male, O4: Christian - Catholic, O5: Democrat, O6: College / Bachelors degree, O7: A little, O8: Once or twice a month, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy","","b9722ac8-38ba-4af8-81c7-a608095901d4"
"ac5d9752-17f7-4e7a-a049-875d7ca82813","Ask Opinion","What concerns you about this section of policy on Addressing Conflicting Vaccine Information and what changes would you make?","","I won`t make any changes. ","Negative","50%","45%","57%","48%","57%","59%","52%","40%","53%","38%","25%","25%","33%","63%","58%","54%","48%","64%","0%","49%","51%","80%","100%","42%","52%","67%","50%","0%","0%","47%","57%","56%","42%","53%","0%"," - "," - ","50%","53%","52%","37%","43%","56%","100%","56%","37%","55%","54%","57%","100%","51%","48%","50%","50%","51%","55+, O10: More concerned than excited, O2: White, O3: Male, O4: Christian - Catholic, O5: Democrat, O6: College / Bachelors degree, O7: A lot, O8: Once or twice a week, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy, White","","a4c9cbd0-622c-4e38-92ca-2f0abcebe30f"
"ac5d9752-17f7-4e7a-a049-875d7ca82813","Ask Opinion","What concerns you about this section of policy on Addressing Conflicting Vaccine Information and what changes would you make?","","nothing it seens like its drawn up right the guideline that is","Neutral","50%","42%","61%","49%","55%","60%","52%","39%","54%","31%","31%","31%","31%","50%","64%","46%","49%","64%","0%","53%","45%","80%","100%","42%","42%","67%","100%","0%","0%","47%","61%","59%","40%","52%","0%"," - "," - ","50%","56%","51%","34%","47%","54%","0%","59%","39%","58%","48%","55%","100%","52%","45%","51%","54%","43%","55+, Not white, O10: Equally concerned and excited, O2: Black, O3: Male, O4: Muslim, O5: Democrat, O6: High school or GED, O7: A lot, O8: Once or twice a week, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy","","81780408-818d-40fe-8a76-c66d4a0a0837"
"ac5d9752-17f7-4e7a-a049-875d7ca82813","Ask Opinion","What concerns you about this section of policy on Addressing Conflicting Vaccine Information and what changes would you make?","","none","Neutral","50%","43%","59%","49%","54%","54%","53%","42%","55%","19%","19%","19%","19%","44%","64%","54%","49%","45%","33%","50%","50%","40%","100%","45%","42%","33%","50%","0%","0%","53%","59%","52%","38%","59%","0%"," - "," - ","50%","48%","54%","41%","45%","55%","50%","44%","43%","60%","51%","50%","100%","52%","42%","46%","56%","45%","Not religious, Not white, O10: More concerned than excited, O2: Asian, O3: Other, O4: None - I do not identify with any religious group or faith, O5: Democrat, O6: College / Bachelors degree, O7: A little, O8: Only once or twice ever, O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Under 34, Unsure on initial policy, Unsure or dont support initial policy","","ae0f0cf4-6844-4a6f-bd81-a22e8c5c7fef"
"ac5d9752-17f7-4e7a-a049-875d7ca82813","Ask Opinion","What concerns you about this section of policy on Addressing Conflicting Vaccine Information and what changes would you make?","","The AI should avoid conflicting data and instead direct the user to a medical professional and refuse to answer. ","Negative","50%","51%","49%","50%","49%","47%","47%","57%","49%","58%","56%","56%","57%","50%","48%","46%","50%","55%","33%","49%","52%","40%","0%","54%","48%","0%","0%","100%","50%","47%","49%","48%","52%","50%","50%"," - "," - ","50%","49%","49%","56%","51%","49%","0%","56%","51%","51%","46%","48%","100%","50%","52%","49%","51%","49%","O10: More concerned than excited, O2: White, O3: Female, O4: Christian - Protestant, O5: Republican, O6: College / Bachelors degree, O7: A little, O8: Never, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy, Under 34, White","","c891146c-1b9b-4138-b641-52e30625a841"
"ac5d9752-17f7-4e7a-a049-875d7ca82813","Ask Opinion","What concerns you about this section of policy on Addressing Conflicting Vaccine Information and what changes would you make?","","none","Neutral","50%","43%","59%","49%","54%","54%","53%","42%","55%","19%","19%","19%","19%","44%","64%","54%","49%","45%","33%","50%","50%","40%","100%","45%","42%","33%","50%","0%","0%","53%","59%","52%","38%","59%","0%"," - "," - ","50%","48%","54%","41%","45%","55%","50%","44%","43%","60%","51%","50%","100%","52%","42%","46%","56%","45%","33-54, Not religious, O10: More concerned than excited, O2: White, O3: Male, O4: None - I do not identify with any religious group or faith, O5: Democrat, O6: College / Bachelors degree, O7: A lot, O8: Once or twice a month, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Support initial policy, White","","c5951821-cb10-4916-916c-8637e546a58a"
"ac5d9752-17f7-4e7a-a049-875d7ca82813","Ask Opinion","What concerns you about this section of policy on Addressing Conflicting Vaccine Information and what changes would you make?","","""peer reviewed medical journals"" bothers me","Negative","50%","53%","46%","53%","42%","40%","48%","62%","50%","46%","56%","56%","50%","44%","39%","46%","53%","45%","33%","46%","56%","20%","0%","52%","56%","33%","0%","33%","100%","59%","46%","46%","58%","47%","50%"," - "," - ","50%","46%","49%","66%","51%","49%","100%","56%","49%","53%","51%","46%","0%","50%","52%","43%","49%","58%","33-54, Not religious, O10: More concerned than excited, O2: White, O3: Female, O4: None - I do not identify with any religious group or faith, O5: Independant, O6: High school or GED, O7: A lot, O8: Once or twice a week, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Support initial policy, White","","b7315822-7d6a-4add-b324-f207bdf26864"
"ac5d9752-17f7-4e7a-a049-875d7ca82813","Ask Opinion","What concerns you about this section of policy on Addressing Conflicting Vaccine Information and what changes would you make?","","I don't think ai is capable of weeding out misinformation ","Negative","50%","53%","47%","50%","49%","46%","52%","51%","50%","54%","50%","50%","52%","44%","52%","54%","50%","55%","0%","48%","52%","60%","0%","53%","54%","0%","50%","67%","50%","53%","47%","49%","57%","45%","50%"," - "," - ","50%","47%","51%","56%","53%","47%","50%","59%","49%","47%","52%","48%","0%","48%","56%","50%","54%","45%","33-54, O10: More concerned than excited, O2: White, O3: Female, O4: Christian - Protestant, O5: Republican, O6: High school or GED, O7: A little, O8: Never, O9: Yes, the public should help to decide how AI assistants answer difficult questions, Religious, Support initial policy, White","","cac8c62a-4515-4e28-af76-95fc2e976e03"
"ac5d9752-17f7-4e7a-a049-875d7ca82813","Ask Opinion","What concerns you about this section of policy on Addressing Conflicting Vaccine Information and what changes would you make?","","none","Neutral","50%","43%","59%","49%","54%","54%","53%","42%","55%","19%","19%","19%","19%","44%","64%","54%","49%","45%","33%","50%","50%","40%","100%","45%","42%","33%","50%","0%","0%","53%","59%","52%","38%","59%","0%"," - "," - ","50%","48%","54%","41%","45%","55%","50%","44%","43%","60%","51%","50%","100%","52%","42%","46%","56%","45%","33-54, Not religious, Not white, O10: More concerned than excited, O2: Black, O3: Female, O4: None - I do not identify with any religious group or faith, O5: Independant, O6: High school or GED, O7: A little, O8: Never, O9: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions, Support initial policy","","cb69688f-d655-4456-8da0-cdd5fb56cf9b"
